loan_id,college_degree,loan_amount,loan_repaid
ID0815,True,7564.971161884456,False
ID0816,True,5856.371358265566,True
ID0817,False,4887.265099780314,False
ID0818,True,6225.6342505745,True
ID0819,True,7243.150199752086,True
ID0820,True,5188.309003154745,True
ID0821,True,2551.4107845658223,True
ID0822,True,5930.34031730223,True
ID0823,True,6857.470590120603,True
ID0824,True,6455.940006497526,True
ID0825,True,5780.615435121908,True
ID0826,True,5332.82762560555,True
ID0827,True,8120.3352563140215,False
ID0828,True,6390.8501109887775,True
ID0829,True,8679.725482973683,False
ID0830,False,6384.140198029095,False
ID0831,True,4166.096519357161,True
ID0832,True,8647.544446470012,False
ID0833,False,4972.404131979383,False
ID0834,True,6412.298809051812,True
ID0835,True,3017.683880119142,True
ID0836,False,7529.882753476776,False
ID0837,False,5709.043037886219,False
ID0838,True,7580.504035895539,False
ID0839,True,4962.65120216649,True
ID0840,True,7027.001214151046,True
ID0841,True,6514.089856432843,True
ID0842,True,5678.6618511319575,True
ID0843,True,4390.480762665604,True
ID0844,False,7070.109626370145,False
ID0845,True,4167.755808308269,True
ID0846,True,4314.46229043225,True
ID0847,True,3730.765039045036,True
ID0848,True,5626.8590410466195,True
ID0849,True,8983.62114886142,False
ID0850,True,6520.370411844258,True
ID0851,False,6792.0615040126995,False
ID0852,True,3823.3571629570665,True
